SN,Image Name,Dog ( % prediction),Cat ( % prediction),Binary Classification
9046,9046,12.47116253,87.52883673,0
9047,9047,24.61262941,75.38737059,0
9048,9048,62.64852285,37.35148013,1
9049,9049,0.115057384,99.88493919,0
9050,9050,25.58745146,74.41254258,0
9051,9051,99.56022501,0.439769635,1
9052,9052,10.94498485,89.05501366,0
9053,9053,2.099519968,97.90048599,0
9054,9054,88.1735146,11.82648689,1
9055,9055,55.1425755,44.85742748,1
9056,9056,0.281470804,99.71852899,0
9057,9057,0.905462168,99.09453392,0
9058,9058,69.37977672,30.62022328,1
9059,9059,99.12142158,0.878576655,1
9060,9060,10.02139002,89.97861147,0
9061,9061,99.86371398,0.136288989,1
9062,9062,99.98137355,0.018631367,1
9063,9063,95.66727281,4.332721233,1
9064,9064,93.03821325,6.961788237,1
9065,9065,47.71741033,52.28258967,0
9066,9066,99.86571074,0.134287332,1
9067,9067,99.90580678,0.094189862,1
9068,9068,83.96019936,16.03980511,1
9069,9069,99.15468097,0.845318567,1
9070,9070,0.003970207,99.99603033,0
9071,9071,36.10690832,63.89309168,0
9072,9072,99.91025925,0.089745224,1
9073,9073,99.99166727,0.00832973,1
9074,9074,0.782060809,99.21793938,0
9075,9075,99.86742735,0.132577226,1
9076,9076,98.68112206,1.318872534,1
9077,9077,77.94077992,22.0592171,1
9078,9078,9.941968322,90.0580287,0
9079,9079,55.33890128,44.66110468,1
9080,9080,99.97754693,0.022449275,1
9081,9081,20.80308497,79.19691801,0
9082,9082,82.0833385,17.91666299,1
9083,9083,99.9556601,0.044340204,1
9084,9084,98.36679101,1.6332075,1
9085,9085,99.99779463,0.00220309,1
9086,9086,93.54608059,6.45391643,1
9087,9087,85.29887795,14.70112056,1
9088,9088,8.642698824,91.35729671,0
9089,9089,3.607181087,96.39281631,0
9090,9090,0.24556031,99.75443482,0
9091,9091,11.2129055,88.78709078,0
9092,9092,15.42952061,84.57048535,0
9093,9093,91.09187722,8.908128738,1
9094,9094,6.864510477,93.13548803,0
9095,9095,94.72655654,5.273435637,1
9096,9096,8.168377727,91.83161855,0
9097,9097,0.721011218,99.27899241,0
9098,9098,0.001686659,99.99831915,0
9099,9099,99.87490177,0.125093712,1
9100,9100,23.87573272,76.12426877,0
9101,9101,97.63527513,2.364722453,1
9102,9102,94.89042759,5.109573901,1
9103,9103,7.221989334,92.77800918,0
9104,9104,98.58156443,1.41844023,1
9105,9105,90.20249248,9.797510505,1
9106,9106,99.86213446,0.137866253,1
9107,9107,1.28863221,98.71137142,0
9108,9108,98.98285866,1.017142832,1
9109,9109,43.55015457,56.44984841,0
9110,9110,2.030361071,97.9696393,0
9111,9111,99.68523383,0.314764841,1
9112,9112,20.37772238,79.62227464,0
9113,9113,0.25698964,99.74301457,0
9114,9114,14.80209976,85.19789577,0
9115,9115,99.97134805,0.028652718,1
9116,9116,93.5849607,6.41503185,1
9117,9117,77.4861455,22.51386195,1
9118,9118,98.78821373,1.211789064,1
9119,9119,99.99639988,0.003603535,1
9120,9120,4.977924377,95.02207637,0
9121,9121,4.299579188,95.70041895,0
9122,9122,6.61290884,93.38709712,0
9123,9123,15.76440185,84.23559666,0
9124,9124,0.167920848,99.83207583,0
9125,9125,6.405540556,93.59445572,0
9126,9126,78.16115022,21.83885425,1
9127,9127,0.476107514,99.52389002,0
9128,9128,99.56270456,0.437294273,1
9129,9129,74.61533546,25.38466454,1
9130,9130,10.30323282,89.69675899,0
9131,9131,35.45978069,64.54021931,0
9132,9132,95.40851712,4.591479525,1
9133,9133,99.94488358,0.055121555,1
9134,9134,99.99450445,0.005501142,1
9135,9135,99.93579984,0.064196525,1
9136,9136,99.99929667,0.000705991,1
9137,9137,0.040638537,99.95936751,0
9138,9138,99.98187423,0.018126523,1
9139,9139,99.61904287,0.380952144,1
9140,9140,99.87687469,0.12311741,1
9141,9141,37.1085614,62.89143562,0
9142,9142,66.15996361,33.84004235,1
9143,9143,99.136132,0.863871537,1
9144,9144,76.12796426,23.87203872,1
9145,9145,2.704108134,97.2958982,0
9146,9146,7.125828415,92.87417531,0
9147,9147,0.395237282,99.60476756,0
9148,9148,99.28718209,0.712815393,1
9149,9149,3.044998087,96.95500135,0
9150,9150,0.024110125,99.97588992,0
9151,9151,99.97820258,0.021795882,1
9152,9152,43.96961331,56.03038669,0
9153,9153,99.14178848,0.858211797,1
9154,9154,51.9933641,48.00663888,1
9155,9155,99.46953654,0.53046667,1
9156,9156,4.381800815,95.61820626,0
9157,9157,74.09980297,25.90020001,1
9158,9158,99.3665874,0.633409061,1
9159,9159,92.76074171,7.239262015,1
9160,9160,0.959301088,99.04070497,0
9161,9161,99.13528562,0.864709076,1
9162,9162,89.55581188,10.44418365,1
9163,9163,0.116466987,99.88353848,0
9164,9164,91.66750312,8.332493156,1
9165,9165,99.9994278,0.000576202,1
9166,9166,0.053894258,99.94611144,0
9167,9167,99.97841716,0.021579769,1
9168,9168,99.88711476,0.112884224,1
9169,9169,99.804914,0.195086678,1
9170,9170,93.19224954,6.807756424,1
9171,9171,99.90335703,0.096638908,1
9172,9172,73.16761017,26.83238983,1
9173,9173,83.35000873,16.64999574,1
9174,9174,99.32100177,0.679002842,1
9175,9175,98.33185673,1.66814737,1
9176,9176,0.241774553,99.75821972,0
9177,9177,99.95819926,0.041801154,1
9178,9178,41.88999236,58.11001062,0
9179,9179,99.80589747,0.194101385,1
9180,9180,1.342317741,98.65767956,0
9181,9181,80.60455322,19.39543933,1
9182,9182,37.05861568,62.94137836,0
9183,9183,1.566133462,98.43387008,0
9184,9184,99.95207787,0.04792152,1
9185,9185,99.65711832,0.342877931,1
9186,9186,0.051667774,99.94833469,0
9187,9187,99.99535084,0.00464301,1
9188,9188,99.69367981,0.306322449,1
9189,9189,99.39204454,0.607952708,1
9190,9190,99.93788004,0.062115327,1
9191,9191,82.66273737,17.33726561,1
9192,9192,12.42746934,87.57253289,0
9193,9193,99.9104321,0.08956361,1
9194,9194,56.63443208,43.3655709,1
9195,9195,25.25555789,74.74444509,0
9196,9196,0.454650866,99.54534769,0
9197,9197,6.335428357,93.66456866,0
9198,9198,2.840361744,97.15964198,0
9199,9199,99.95781779,0.042185572,1
9200,9200,96.43579125,3.564205021,1
9201,9201,14.37004954,85.62995195,0
9202,9202,98.22992682,1.770072058,1
9203,9203,0.171670353,99.8283267,0
9204,9204,99.68360662,0.316387275,1
9205,9205,0.011248212,99.98874664,0
9206,9206,85.53196192,14.46803659,1
9207,9207,99.94208813,0.057916302,1
9208,9208,95.90123892,4.098761454,1
9209,9209,1.482822932,98.51717949,0
9210,9210,0.945025496,99.05497432,0
9211,9211,0.688903732,99.31110144,0
9212,9212,99.81333613,0.186664076,1
9213,9213,50.53126216,49.46873784,1
9214,9214,96.58979177,3.41020748,1
9215,9215,0.095386524,99.90461469,0
9216,9216,7.671568543,92.32843518,0
9217,9217,92.30476618,7.695233077,1
9218,9218,99.00487661,0.995126273,1
9219,9219,0.5942469,99.40575361,0
9220,9220,73.42968583,26.57031417,1
9221,9221,65.05297422,34.9470228,1
9222,9222,99.99951124,0.000488466,1
9223,9223,0.627461262,99.37253594,0
9224,9224,99.97709394,0.022904589,1
9225,9225,15.10045528,84.89954472,0
9226,9226,11.52381897,88.47618103,0
9227,9227,96.22035623,3.779646382,1
9228,9228,0.626658509,99.37334657,0
9229,9229,1.655882224,98.34412336,0
9230,9230,99.91648197,0.083525339,1
9231,9231,99.96994734,0.030053323,1
9232,9232,0.235990994,99.76401329,0
9233,9233,99.75832701,0.241676369,1
9234,9234,84.06232595,15.93767554,1
9235,9235,15.92351794,84.07648206,0
9236,9236,47.07505703,52.92494297,0
9237,9237,5.708376691,94.29162145,0
9238,9238,98.21411371,1.785883121,1
9239,9239,89.64653611,10.35346165,1
9240,9240,28.67758572,71.32241726,0
9241,9241,99.99620914,0.003790342,1
9242,9242,48.94625247,51.05374455,0
9243,9243,5.93800284,94.06200051,0
9244,9244,99.13546443,0.864534546,1
9245,9245,99.93672967,0.063274452,1
9246,9246,99.99068975,0.009311494,1
9247,9247,63.34527135,36.65473163,1
9248,9248,99.86000657,0.139997026,1
9249,9249,96.01644278,3.983553499,1
9250,9250,1.884170435,98.11582565,0
9251,9251,0.191438873,99.8085618,0
9252,9252,0.040079598,99.9599278,0
9253,9253,99.7004807,0.299521023,1
9254,9254,95.92804313,4.071954265,1
9255,9255,99.96860027,0.031404552,1
9256,9256,0.40838453,99.59161878,0
9257,9257,72.22869992,27.7712971,1
9258,9258,67.61372685,32.38626719,1
9259,9259,99.99835491,0.001641636,1
9260,9260,98.81985784,1.180143654,1
9261,9261,99.76071119,0.239290879,1
9262,9262,0.695365621,99.30463433,0
9263,9263,99.9936223,0.006375851,1
9264,9264,37.38237619,62.61762977,0
9265,9265,0.72065834,99.27934408,0
9266,9266,99.9006331,0.099373388,1
9267,9267,30.78616858,69.21383142,0
9268,9268,9.599250555,90.40074944,0
9269,9269,99.99183416,0.008161397,1
9270,9270,14.29558247,85.704422,0
9271,9271,36.12759411,63.87240291,0
9272,9272,97.12260962,2.877395228,1
9273,9273,80.74555397,19.25444156,1
9274,9274,98.09349179,1.906514913,1
9275,9275,97.9857862,2.014211752,1
9276,9276,62.95667291,37.04332411,1
9277,9277,99.76087809,0.239115069,1
9278,9278,3.345334157,96.65466547,0
9279,9279,99.92571473,0.074283587,1
9280,9280,99.70809817,0.291901361,1
9281,9281,99.97003078,0.029971605,1
9282,9282,99.41552877,0.584467407,1
9283,9283,52.96691656,47.03308642,1
9284,9284,99.65087771,0.349119236,1
9285,9285,99.99878407,0.001216455,1
9286,9286,99.92406368,0.075935497,1
9287,9287,99.99949932,0.000502899,1
9288,9288,0.01173929,99.98825788,0
9289,9289,91.92528725,8.074710518,1
9290,9290,94.2669034,5.733103305,1
9291,9291,99.9701798,0.029817698,1
9292,9292,6.746623665,93.2533741,0
9293,9293,18.70718747,81.29281402,0
9294,9294,93.02288294,6.977121532,1
9295,9295,99.33962822,0.660374621,1
9296,9296,98.1113553,1.888646558,1
9297,9297,99.99527931,0.004719885,1
9298,9298,99.60610271,0.393896177,1
9299,9299,15.83119184,84.16880369,0
9300,9300,98.14826846,1.85173545,1
9301,9301,48.69716465,51.30283833,0
9302,9302,99.3029058,0.697089452,1
9303,9303,58.27638507,41.72362089,1
9304,9304,99.85166192,0.148340524,1
9305,9305,0.310338731,99.68966246,0
9306,9306,81.75905347,18.24095249,1
9307,9307,3.880107403,96.1198926,0
9308,9308,44.91691589,55.08309007,0
9309,9309,7.115490735,92.88451076,0
9310,9310,99.96830225,0.031701516,1
9311,9311,63.76103163,36.23897135,1
9312,9312,99.79892969,0.201069331,1
9313,9313,74.85902905,25.14097095,1
9314,9314,22.89940715,77.10059285,0
9315,9315,74.72134233,25.27866066,1
9316,9316,50.5936563,49.40634668,1
9317,9317,5.837745219,94.16224957,0
9318,9318,15.16375095,84.83624458,0
9319,9319,95.46820521,4.531797394,1
9320,9320,50.65869093,49.34130907,1
9321,9321,98.23685288,1.763151027,1
9322,9322,70.36565542,29.63433862,1
9323,9323,99.76184964,0.238146656,1
9324,9324,6.461136788,93.53886247,0
9325,9325,6.128493696,93.87151003,0
9326,9326,99.26758409,0.732413307,1
9327,9327,90.29511809,9.704885632,1
9328,9328,13.22588921,86.77411079,0
9329,9329,25.0182718,74.98173118,0
9330,9330,93.10618043,6.893815845,1
9331,9331,95.84084749,4.159159958,1
9332,9332,1.391038112,98.60895872,0
9333,9333,85.7349813,14.26501572,1
9334,9334,99.99238253,0.007611146,1
9335,9335,96.52639627,3.47360149,1
9336,9336,99.99890327,0.001096548,1
9337,9337,1.279637963,98.72036576,0
9338,9338,13.92831802,86.07168198,0
9339,9339,0.91446545,99.08553362,0
9340,9340,1.144113485,98.85588884,0
9341,9341,54.09687757,45.90311944,1
9342,9342,99.98076558,0.019241768,1
9343,9343,98.34368229,1.656317897,1
9344,9344,98.9451468,1.054850686,1
9345,9345,93.09558868,6.904415041,1
9346,9346,99.82157946,0.178427086,1
9347,9347,95.74608803,4.253903404,1
9348,9348,41.93736613,58.06263089,0
9349,9349,1.161325071,98.83866906,0
9350,9350,98.55071306,1.449290384,1
9351,9351,6.424162537,93.57584119,0
9352,9352,0.00983283,99.99016523,0
9353,9353,98.6120522,1.38794193,1
9354,9354,97.09771872,2.902277932,1
9355,9355,0.471099885,99.52889681,0
9356,9356,93.43689084,6.56311214,1
9357,9357,98.28106165,1.718936861,1
9358,9358,99.96426105,0.035740822,1
9359,9359,13.2196486,86.7803514,0
9360,9360,99.50158,0.498419441,1
9361,9361,99.97474551,0.025256668,1
9362,9362,98.39374423,1.606253535,1
9363,9363,61.316818,38.68317902,1
9364,9364,55.68191409,44.31808591,1
9365,9365,98.74987006,1.250123698,1
9366,9366,99.99701977,0.002985215,1
9367,9367,6.376087666,93.62391233,0
9368,9368,25.89252889,74.10747409,0
9369,9369,99.96640682,0.033592095,1
9370,9370,0.624012947,99.37598109,0
9371,9371,0.013816947,99.98618364,0
9372,9372,99.99848604,0.001516785,1
9373,9373,91.11970067,8.880300075,1
9374,9374,0.015197651,99.98480082,0
9375,9375,99.73449111,0.265505863,1
9376,9376,1.091560163,98.90844226,0
9377,9377,99.93345141,0.066547934,1
9378,9378,99.91588593,0.084119831,1
9379,9379,0.083909597,99.91608858,0
9380,9380,99.94373918,0.05626161,1
9381,9381,99.96231794,0.037677865,1
9382,9382,1.075803954,98.92420173,0
9383,9383,10.27527303,89.72472548,0
9384,9384,5.514471978,94.48552132,0
9385,9385,0.531636458,99.46836829,0
9386,9386,91.11962914,8.880373836,1
9387,9387,96.11210823,3.887897357,1
9388,9388,96.49062157,3.509378061,1
9389,9389,55.11987209,44.88013089,1
9390,9390,0.441461056,99.55853224,0
9391,9391,1.242180821,98.75782132,0
9392,9392,6.269086897,93.73090863,0
9393,9393,88.73268366,11.26731038,1
9394,9394,99.99830723,0.001698191,1
9395,9395,97.60007262,2.39992775,1
9396,9396,99.96825457,0.031746761,1
9397,9397,99.57973957,0.420263316,1
9398,9398,87.05794215,12.94205934,1
9399,9399,1.708812825,98.29118252,0
9400,9400,0.817378797,99.18261766,0
9401,9401,99.98171926,0.018282884,1
9402,9402,89.25321698,10.74678451,1
9403,9403,0.086252426,99.91374016,0
9404,9404,68.62084866,31.37914836,1
9405,9405,65.26095271,34.73904133,1
9406,9406,11.28428578,88.71570826,0
9407,9407,98.6905396,1.309456117,1
9408,9408,0.059911364,99.94008541,0
9409,9409,99.99405146,0.005953461,1
9410,9410,99.99939203,0.00061049,1
9411,9411,1.335953455,98.66405129,0
9412,9412,9.469629824,90.53036571,0
9413,9413,69.0015614,30.99843562,1
9414,9414,99.89311099,0.106889824,1
9415,9415,99.93101358,0.068983762,1
9416,9416,98.80344272,1.196556818,1
9417,9417,99.99769926,0.002303382,1
9418,9418,0.540132495,99.45986271,0
9419,9419,98.78033996,1.219667215,1
9420,9420,90.22985101,9.770143777,1
9421,9421,97.95615077,2.043855749,1
9422,9422,45.17478645,54.82521057,0
9423,9423,71.32584453,28.67415249,1
9424,9424,99.72220659,0.277797785,1
9425,9425,16.27720296,83.72279406,0
9426,9426,98.60364199,1.396356523,1
9427,9427,99.37474728,0.625249511,1
9428,9428,99.93330836,0.066691899,1
9429,9429,15.24114609,84.75885987,0
9430,9430,99.78860021,0.211403007,1
9431,9431,99.59388971,0.406114664,1
9432,9432,35.12288332,64.87711072,0
9433,9433,97.29581475,2.704183199,1
9434,9434,0.481220242,99.51877594,0
9435,9435,99.98692274,0.013079662,1
9436,9436,99.67695475,0.323049072,1
9437,9437,99.9989152,0.001080482,1
9438,9438,0.991032366,99.00896549,0
9439,9439,1.4621282,98.53787422,0
9440,9440,8.014778048,91.98521972,0
9441,9441,99.99634027,0.003657545,1
9442,9442,22.4091053,77.59090066,0
9443,9443,99.96410608,0.035895302,1
9444,9444,0.925340503,99.07466173,0
9445,9445,99.53101277,0.468987739,1
9446,9446,0.359838852,99.64016676,0
9447,9447,6.34278357,93.65721345,0
9448,9448,99.95247126,0.047529375,1
9449,9449,99.99932051,0.000684215,1
9450,9450,24.59502369,75.40497184,0
9451,9451,4.597148672,95.40285468,0
9452,9452,1.284517162,98.71548414,0
9453,9453,96.23397589,3.766027465,1
9454,9454,46.79695964,53.20304632,0
9455,9455,32.94122517,67.05877781,0
9456,9456,99.67881441,0.32118964,1
9457,9457,0.045456956,99.95453954,0
9458,9458,99.99684095,0.003164113,1
9459,9459,0.052073435,99.94792342,0
9460,9460,97.92553782,2.074461803,1
9461,9461,18.24958771,81.75041676,0
9462,9462,15.63839465,84.36160684,0
9463,9463,0.009110387,99.99089241,0
9464,9464,3.601047397,96.39895558,0
9465,9465,97.02312946,2.976867184,1
9466,9466,20.08749247,79.91250753,0
9467,9467,95.45775652,4.542249814,1
9468,9468,4.131283611,95.86871862,0
9469,9469,6.679461151,93.32054257,0
9470,9470,99.99756813,0.002435402,1
9471,9471,2.845190465,97.154814,0
9472,9472,99.8693049,0.1306989,1
9473,9473,99.93294477,0.067053892,1
9474,9474,92.95682311,7.043170184,1
9475,9475,4.758960381,95.24103999,0
9476,9476,98.80031347,1.19968215,1
9477,9477,9.361014515,90.63898325,0
9478,9478,99.11837578,0.881620776,1
9479,9479,99.99529123,0.004709683,1
9480,9480,99.95647073,0.043530847,1
9481,9481,99.98861551,0.011381157,1
9482,9482,0.462007476,99.53799248,0
9483,9483,30.47993779,69.52005625,0
9484,9484,0.080532202,99.91946816,0
9485,9485,0.925376825,99.07462597,0
9486,9486,7.254216075,92.74578691,0
9487,9487,1.226059906,98.77393842,0
9488,9488,99.94787574,0.052126846,1
9489,9489,99.99914169,0.000857971,1
9490,9490,46.07459903,53.92540693,0
9491,9491,18.89253706,81.10746145,0
9492,9492,4.605193436,95.39480209,0
9493,9493,97.73195982,2.26803273,1
9494,9494,1.087780204,98.91222119,0
9495,9495,99.73039627,0.269599818,1
9496,9496,44.81882155,55.18118143,0
9497,9497,99.45825934,0.541739305,1
9498,9498,47.79629707,52.20370293,0
9499,9499,0.329635688,99.67036843,0
9500,9500,99.92281199,0.077190425,1
9501,9501,99.9812305,0.018777182,1
9502,9502,13.08715045,86.91285253,0
9503,9503,96.28869891,3.711303324,1
9504,9504,82.10970163,17.8902939,1
9505,9505,99.16067123,0.839330163,1
9506,9506,0.165157777,99.83484745,0
9507,9507,1.542366203,98.45763445,0
9508,9508,53.36322784,46.6367662,1
9509,9509,99.61391091,0.386086502,1
9510,9510,99.04307723,0.956918206,1
9511,9511,0.049832737,99.95017052,0
9512,9512,0.315043726,99.68495965,0
9513,9513,50.80535412,49.19464588,1
9514,9514,0.353802205,99.64620471,0
9515,9515,99.99637604,0.003625772,1
9516,9516,99.02268648,0.977310445,1
9517,9517,0.370821427,99.62917566,0
9518,9518,5.857705325,94.14229989,0
9519,9519,37.22267449,62.77732849,0
9520,9520,84.84891057,15.15108645,1
9521,9521,99.99998808,1.75E-05,1
9522,9522,0.027451722,99.97255206,0
9523,9523,37.56062686,62.43937016,0
9524,9524,77.30490565,22.69509733,1
9525,9525,0.018891395,99.98111129,0
9526,9526,64.86857533,35.13142765,1
9527,9527,39.93991017,60.06008983,0
9528,9528,3.140954301,96.85904384,0
9529,9529,32.50851333,67.49148369,0
9530,9530,89.75157738,10.24842188,1
9531,9531,99.94475245,0.055245444,1
9532,9532,2.319026925,97.68097997,0
9533,9533,99.98915195,0.010842844,1
9534,9534,91.78785086,8.212150633,1
9535,9535,92.23579764,7.764194906,1
9536,9536,74.75327849,25.24671853,1
9537,9537,99.93127584,0.068725814,1
9538,9538,0.221197959,99.77879524,0
9539,9539,99.76961017,0.23038995,1
9540,9540,0.139514147,99.86048341,0
9541,9541,45.49800158,54.50200438,0
9542,9542,0.650743488,99.34925437,0
9543,9543,4.326957837,95.6730485,0
9544,9544,69.85836625,30.14163375,1
9545,9545,14.28975165,85.71025133,0
9546,9546,98.36216569,1.637826301,1
9547,9547,98.53443503,1.465564407,1
9548,9548,99.9761641,0.023840484,1
9549,9549,99.89212751,0.107870821,1
9550,9550,99.99804497,0.001955996,1
9551,9551,99.91596937,0.084034627,1
9552,9552,99.63126779,0.368735334,1
9553,9553,8.238212764,91.76177979,0
9554,9554,94.05763149,5.94237186,1
9555,9555,6.323298812,93.67669821,0
9556,9556,98.13166857,1.868330128,1
9557,9557,89.49083686,10.50916314,1
9558,9558,26.60232484,73.39767218,0
9559,9559,93.32993031,6.67007193,1
9560,9560,99.96880293,0.031204204,1
9561,9561,98.92230034,1.077695936,1
9562,9562,0.377190509,99.62280989,0
9563,9563,97.80399799,2.195998281,1
9564,9564,5.14661409,94.85338926,0
9565,9565,99.99469519,0.005299537,1
9566,9566,94.27035451,5.729649961,1
9567,9567,99.83202815,0.167974667,1
9568,9568,27.83207595,72.16792107,0
9569,9569,96.79706693,3.202936426,1
9570,9570,4.22308147,95.77691555,0
9571,9571,18.86842996,81.13156557,0
9572,9572,99.71133471,0.288658985,1
9573,9573,98.91321063,1.086785272,1
9574,9574,73.64498973,26.35500729,1
9575,9575,0.665719714,99.33428168,0
9576,9576,85.38121581,14.61877972,1
9577,9577,99.75925088,0.240748329,1
9578,9578,14.5125255,85.48747301,0
9579,9579,30.75667322,69.24332976,0
9580,9580,0.510862749,99.48914051,0
9581,9581,64.24165964,35.75834036,1
9582,9582,0.126457436,99.87354875,0
9583,9583,53.83354425,46.16645575,1
9584,9584,99.52040911,0.479594804,1
9585,9585,37.29667068,62.70332932,0
9586,9586,84.72343683,15.27656466,1
9587,9587,35.91261804,64.08738494,0
9588,9588,5.300202593,94.69979405,0
9589,9589,99.99337196,0.006633095,1
9590,9590,17.26225764,82.73774385,0
9591,9591,0.795593392,99.20440912,0
9592,9592,6.455005705,93.54499578,0
9593,9593,3.873013332,96.12698555,0
9594,9594,88.39927912,11.60072386,1
9595,9595,0.243189349,99.75680709,0
9596,9596,36.11479104,63.88520598,0
9597,9597,67.30193496,32.69806802,1
9598,9598,99.21538234,0.784617197,1
9599,9599,99.7902751,0.209723366,1
9600,9600,62.87508607,37.12491393,1
9601,9601,77.97592878,22.02407718,1
9602,9602,96.95433378,3.045670502,1
9603,9603,12.57495731,87.42504716,0
9604,9604,80.14027476,19.85972673,1
9605,9605,13.09700161,86.90299392,0
9606,9606,99.99970198,0.000292884,1
9607,9607,99.99651909,0.003485197,1
9608,9608,98.45628142,1.543716528,1
9609,9609,46.13190293,53.86809707,0
9610,9610,0.124016497,99.87598658,0
9611,9611,70.19371986,29.80628014,1
9612,9612,96.13307714,3.86692062,1
9613,9613,99.99656677,0.003427647,1
9614,9614,99.40752983,0.592472777,1
9615,9615,69.01001334,30.98998666,1
9616,9616,99.62670207,0.373295951,1
9617,9617,45.09268701,54.90731001,0
9618,9618,99.93062019,0.069382554,1
9619,9619,99.57892299,0.421077479,1
9620,9620,25.30833781,74.69166517,0
9621,9621,0.663638301,99.33636189,0
9622,9622,90.11070132,9.889294207,1
9623,9623,0.391763262,99.60823655,0
9624,9624,99.65873957,0.341264275,1
9625,9625,53.36886048,46.63113952,1
9626,9626,99.84098673,0.159006263,1
9627,9627,0.217990484,99.78201389,0
9628,9628,20.94627321,79.05372977,0
9629,9629,18.34144443,81.65855408,0
9630,9630,98.80381823,1.196179725,1
9631,9631,89.10143375,10.89856178,1
9632,9632,15.84641784,84.15358067,0
9633,9633,13.95361573,86.04638577,0
9634,9634,94.44365501,5.556352809,1
9635,9635,74.58979487,25.41020215,1
9636,9636,7.654851675,92.34514236,0
9637,9637,99.97555614,0.024442104,1
9638,9638,0.054394885,99.94561076,0
9639,9639,98.05238247,1.947610639,1
9640,9640,13.75006884,86.24992967,0
9641,9641,75.10617375,24.89382178,1
9642,9642,0.351634528,99.64836836,0
9643,9643,99.98139739,0.01860474,1
9644,9644,0.506146951,99.49384928,0
9645,9645,99.84696507,0.153034425,1
9646,9646,99.95422363,0.045780663,1
9647,9647,99.71518517,0.284816604,1
9648,9648,8.404894173,91.59510732,0
9649,9649,99.99955893,0.00044271,1
9650,9650,12.50459254,87.49540448,0
9651,9651,99.99943972,0.000557543,1
9652,9652,99.9891758,0.010824075,1
9653,9653,0.848465692,99.15152788,0
9654,9654,52.60288119,47.39712179,1
9655,9655,99.85750914,0.142493483,1
9656,9656,84.31270123,15.68729579,1
9657,9657,99.99499321,0.005002885,1
9658,9658,72.410357,27.58964598,1
9659,9659,99.96184111,0.038157846,1
9660,9660,99.99713898,0.002855724,1
9661,9661,99.79816675,0.20182461,1
9662,9662,3.69746536,96.30253911,0
9663,9663,67.11499691,32.88500011,1
9664,9664,99.85330105,0.146699056,1
9665,9665,10.65307632,89.34692144,0
9666,9666,19.46796626,80.53203225,0
9667,9667,99.99397993,0.006019476,1
9668,9668,83.42855573,16.57144129,1
9669,9669,99.92935658,0.070643151,1
9670,9670,0.715153897,99.28483963,0
9671,9671,99.98931885,0.010685383,1
9672,9672,9.224788845,90.77520967,0
9673,9673,95.85903883,4.14096415,1
9674,9674,99.99489784,0.005102964,1
9675,9675,92.49216914,7.507833093,1
9676,9676,0.589781022,99.410218,0
9677,9677,99.99785423,0.00214667,1
9678,9678,94.0654695,5.934527889,1
9679,9679,95.46228647,4.53771092,1
9680,9680,99.96813536,0.031868546,1
9681,9681,99.26390648,0.736099854,1
9682,9682,1.005225908,98.99477363,0
9683,9683,1.279637963,98.72036576,0
9684,9684,99.96733665,0.032669044,1
9685,9685,2.091803215,97.90819883,0
9686,9686,97.3000586,2.699943446,1
9687,9687,93.32914352,6.670857966,1
9688,9688,36.42721176,63.57278228,0
9689,9689,3.278585523,96.72141671,0
9690,9690,99.90159273,0.098403287,1
9691,9691,74.91386533,25.08613765,1
9692,9692,13.55524659,86.44475937,0
9693,9693,0.190079166,99.80992675,0
9694,9694,98.79243374,1.20756831,1
9695,9695,99.98981953,0.010174929,1
9696,9696,98.49291444,1.507087238,1
9697,9697,4.532515258,95.46748996,0
9698,9698,99.89528656,0.104707782,1
9699,9699,91.79443717,8.20556283,1
9700,9700,52.39140391,47.60859609,1
9701,9701,99.84549284,0.154506543,1
9702,9702,97.90686369,2.093139291,1
9703,9703,50.80175996,49.19823706,1
9704,9704,6.48881644,93.51118803,0
9705,9705,62.31929064,37.6807034,1
9706,9706,95.03210187,4.96789664,1
9707,9707,99.72410202,0.275898376,1
9708,9708,99.95527864,0.044724616,1
9709,9709,64.83764052,35.16235948,1
9710,9710,37.2754097,62.7245903,0
9711,9711,2.002201974,97.9978025,0
9712,9712,14.73826915,85.26172638,0
9713,9713,99.72218275,0.277823,1
9714,9714,99.87968206,0.120317296,1
9715,9715,98.11803102,1.881963015,1
9716,9716,3.545676917,96.45431638,0
9717,9717,0.090955105,99.90904331,0
9718,9718,53.4388721,46.56112492,1
9719,9719,3.326138109,96.67387009,0
9720,9720,50.39198399,49.60801601,1
9721,9721,0.023440833,99.97655749,0
9722,9722,0.061547977,99.93845224,0
9723,9723,99.52988029,0.47012791,1
9724,9724,89.52838182,10.4716152,1
9725,9725,0.308263232,99.6917367,0
9726,9726,7.374569774,92.62542725,0
9727,9727,86.8581295,13.1418705,1
9728,9728,0.18373006,99.81626868,0
9729,9729,31.38458729,68.61541271,0
9730,9730,25.29579103,74.70420599,0
9731,9731,99.85988736,0.140118669,1
9732,9732,0.629534386,99.3704617,0
9733,9733,74.55883026,25.4411757,1
9734,9734,1.760328561,98.23967218,0
9735,9735,0.001526942,99.99847412,0
9736,9736,98.35137129,1.648628153,1
9737,9737,14.61121887,85.3887856,0
9738,9738,95.94371915,4.056280106,1
9739,9739,12.05617711,87.94382811,0
9740,9740,94.81660724,5.1833909,1
9741,9741,1.362094935,98.63790274,0
9742,9742,97.37387896,2.62612123,1
9743,9743,98.71217608,1.287822053,1
